activity_comment,canonical_smiles,molecule_chembl_id,standard_units,standard_value,units,value
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCSCC3)cc2)[C@H]1NC(C)=O,CHEMBL4160858,nM,155.9,nM,155.9
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(NC(C)=O)cc2)[C@H]1NC(C)=O,CHEMBL4168794,nM,31.47,nM,31.47
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(Nc3ccccc3)cc2)[C@H]1NC(C)=O,CHEMBL4174094,nM,94.2,nM,94.2
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N(C)c3ccccc3)cc2)[C@H]1NC(C)=O,CHEMBL4163386,nM,11.37,nM,11.37
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N(CC)c3ccccc3)cc2)[C@H]1NC(C)=O,CHEMBL4162570,nM,2586.0,nM,2586.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-n3cccc3)cc2)[C@H]1NC(C)=O,CHEMBL4173256,nM,1820.67,nM,1820.67
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-n3cccn3)cc2)[C@H]1NC(C)=O,CHEMBL4166014,nM,9123.33,nM,9123.33
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(-c3cccs3)cc2)[C@H]1NC(C)=O,CHEMBL3342485,nM,1463.33,nM,1463.33
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,CHEMBL674,nM,8.42,nM,8.42
,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N,CHEMBL222813,nM,17.61,nM,17.61
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N(CC)CC)cc2)[C@H]1NC(C)=O,CHEMBL4161935,nM,603.83,nM,603.83
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(N3CCCC3)cc2)[C@H]1NC(C)=O,CHEMBL4175983,nM,288.5,nM,288.5
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,CHEMBL674,nM,817.43,nM,817.43
,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N,CHEMBL222813,nM,33.55,nM,33.55
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCCCNc2cccc(Cl)c2C)[C@H]1NC(C)=O,CHEMBL4175711,nM,0.59,uM,0.00059
,CC(=O)N[C@H]1[C@H]([C@@H](O)[C@@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)NC(=O)CSc1cccc2ccccc12,CHEMBL4172298,nM,21.0,uM,0.021
,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N,CHEMBL222813,nM,2.0,nM,2.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,CHEMBL674,nM,370.0,nM,370.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=N)N)[C@H]1NC(C)=O,CHEMBL81717,nM,2.0,nM,2.0
,CCCCCCCC(=O)/N=C(\N)N[C@H]1C=C(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@@H]1NC(C)=O,CHEMBL4161862,nM,290.0,nM,290.0
,COc1ccc2cc([C@H](C)C(=O)/N=C(\N)N[C@H]3C=C(C(=O)O)O[C@@H]([C@H](O)[C@H](O)CO)[C@@H]3NC(C)=O)ccc2c1,CHEMBL4164188,nM,260.0,nM,260.0
,CCCCCCCC(=O)/N=C(\N)N[C@H]1CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]1NC(C)=O,CHEMBL4172062,nM,18.0,nM,18.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N/C(N)=N/C(=O)[C@@H](C)c2ccc3cc(OC)ccc3c2)[C@H]1NC(C)=O,CHEMBL4160792,nM,190.0,nM,190.0
,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,CHEMBL1229,nM,14.8,nM,14.8
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(C)=O)[C@H]1NC(C)=O,CHEMBL4295229,nM,59.5,nM,59.5
,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,CHEMBL1229,nM,2.5,nM,2.5
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(C)=O)[C@H]1NC(C)=O,CHEMBL4295229,nM,16.5,nM,16.5
,CCC(CC)OC1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,CHEMBL4280263,nM,272.0,nM,272.0
,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,CHEMBL139367,nM,23.1,nM,23.1
,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](OC(=O)NCCCOC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](C(=O)O)C[C@H]1NC(=N)N,CHEMBL4288995,nM,10.5,nM,10.5
,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](OC(=O)NCCCNC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](C(=O)O)C[C@H]1NC(=N)N,CHEMBL4288789,nM,10.9,nM,10.9
,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](OC(=O)NCCCOCCCc2ccc(O)c(O)c2)[C@@H](C(=O)O)C[C@H]1NC(=N)N,CHEMBL4278125,nM,15.3,nM,15.3
,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](OC(=O)NCCCO)[C@@H](C(=O)O)C[C@H]1NC(=N)N,CHEMBL4285430,nM,35.4,nM,35.4
,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](OC(=O)NCCCN)[C@@H](C(=O)O)C[C@H]1NC(=N)N.O=C(O)C(F)(F)F,CHEMBL4293261,nM,34.3,nM,34.3
,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,CHEMBL139367,nM,3.6,nM,3.6
,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](OC(=O)NCCCOC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](C(=O)O)C[C@H]1NC(=N)N,CHEMBL4288995,nM,8.6,nM,8.6
,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](OC(=O)NCCCNC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](C(=O)O)C[C@H]1NC(=N)N,CHEMBL4288789,nM,5.3,nM,5.3
,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,CHEMBL139367,nM,92.5,nM,92.5
,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](OC(=O)NCCCNC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H](C(=O)O)C[C@H]1NC(=N)N,CHEMBL4288789,nM,166.0,nM,166.0
,CCC(CC)O[C@@H]1C=C(C(=O)N[C@H](Cc2ccccc2)C(=O)O)C[C@H](N)[C@H]1NC(C)=O,CHEMBL4280589,nM,21890.0,uM,21.89
,CCC(CC)O[C@@H]1C=C(C(=O)N[C@H](CC(C)C)C(=O)O)C[C@H](N)[C@H]1NC(C)=O,CHEMBL4294634,nM,6550.0,uM,6.55
,CCC(CC)O[C@@H]1C=C(C(=O)N[C@H](C)C(=O)O)C[C@H](N)[C@H]1NC(C)=O,CHEMBL4164459,nM,24440.0,uM,24.44
,CCCC[C@@H](NC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1)C(=O)O,CHEMBL4279487,nM,30740.0,uM,30.74
,CCC(CC)O[C@@H]1C=C(C(=O)N[C@@H](C(=O)O)C2CC2)C[C@H](N)[C@H]1NC(C)=O,CHEMBL4285549,nM,46440.0,uM,46.44
,CCC(CC)O[C@@H]1C=C(C(=O)N[C@@H](C(=O)O)C(C)(C)C)C[C@H](N)[C@H]1NC(C)=O,CHEMBL4290808,nM,1300.0,uM,1.3
,CCC(CC)O[C@@H]1C=C(C(=O)N[C@@H](C(=O)O)C(C)C)C[C@H](N)[C@H]1NC(C)=O,CHEMBL4161045,nM,4180.0,uM,4.18
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,CHEMBL674,nM,210.0,uM,0.21
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,CHEMBL674,nM,3840.0,uM,3.84
,COc1ccccc1/C=N/NC(=O)C(=O)NCCCN1CCOCC1,CHEMBL4470134,nM,7100.0,uM,7.1
,COc1cc(/C=N/NC(=O)C(=O)NCCCN2CCOCC2)cc(OC)c1OC,CHEMBL4568692,nM,2610.0,uM,2.61
,O=C(NCCCN1CCOCC1)C(=O)N/N=C/c1ccc(O)c([N+](=O)[O-])c1,CHEMBL4458118,nM,4370.0,uM,4.37
,O=C(NCCCN1CCOCC1)C(=O)N/N=C/c1ccccc1O,CHEMBL3199461,nM,6480.0,uM,6.48
,COc1ccc(/C=N/NC(=O)C(=O)NCCCN2CCOCC2)cc1OC,CHEMBL4569555,nM,2370.0,uM,2.37
,COc1cc(/C=N/NC(=O)C(=O)NCCCN2CCOCC2)ccc1O,CHEMBL4451406,nM,4670.0,uM,4.67
,COc1cc(/C=N/NC(=O)C(=O)NCCCN2CCOCC2)cc(OC)c1O,CHEMBL4584098,nM,3150.0,uM,3.15
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(F)cc2)C[C@H](NCc2ccc(N(CC)CC)cc2)[C@H]1NC(C)=O,CHEMBL4463961,nM,100000.0,uM,100.0
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(F)cc2)C[C@H](NCc2ccc(N3CCCC3)cc2)[C@H]1NC(C)=O,CHEMBL4474055,nM,100000.0,uM,100.0
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(F)cc2)C[C@H](NCc2ccc(Sc3ccccc3)cc2)[C@H]1NC(C)=O,CHEMBL4583873,nM,100000.0,uM,100.0
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(F)cc2)C[C@H](NCc2ccc(-c3ccccc3)cc2)[C@H]1NC(C)=O,CHEMBL4563489,nM,100000.0,uM,100.0
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(F)cc2)C[C@H](NCc2ccc(SC)cc2)[C@H]1NC(C)=O,CHEMBL4445358,nM,100000.0,uM,100.0
,CCC(CC)O[C@@H]1C=C(C(=O)N[C@@H](C(=O)O)C(C)C)C[C@H](NCc2ccc(N(CC)CC)cc2)[C@H]1NC(C)=O,CHEMBL4520501,nM,100000.0,uM,100.0
,CCC(CC)O[C@@H]1C=C(C(=O)N[C@@H](C(=O)O)C(C)C)C[C@H](NCc2ccc(N3CCCC3)cc2)[C@H]1NC(C)=O,CHEMBL4563229,nM,100000.0,uM,100.0
,CCC(CC)O[C@@H]1C=C(C(=O)N[C@@H](C(=O)O)C(C)C)C[C@H](NCc2ccc(Sc3ccccc3)cc2)[C@H]1NC(C)=O,CHEMBL4540568,nM,48820.0,uM,48.82
,CCC(CC)O[C@@H]1C=C(C(=O)N[C@@H](C(=O)O)C(C)C)C[C@H](NCc2ccc(-c3ccccc3)cc2)[C@H]1NC(C)=O,CHEMBL4535834,nM,100000.0,uM,100.0
,CCC(CC)O[C@@H]1C=C(C(=O)N[C@@H](C(=O)O)C(C)C)C[C@H](NCc2ccc(SC)cc2)[C@H]1NC(C)=O,CHEMBL4443707,nM,100000.0,uM,100.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(SC)cc2)[C@H]1NC(C)=O,CHEMBL4448599,nM,1400.0,uM,1.4
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(Cl)cc2)C[C@H](NCc2ccc(N(CC)CC)cc2)[C@H]1NC(C)=O,CHEMBL4464207,nM,100000.0,uM,100.0
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(Cl)cc2)C[C@H](NCc2ccc(N3CCCC3)cc2)[C@H]1NC(C)=O,CHEMBL4519625,nM,100000.0,uM,100.0
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(Cl)cc2)C[C@H](NCc2ccc(Sc3ccccc3)cc2)[C@H]1NC(C)=O,CHEMBL4591611,nM,100000.0,uM,100.0
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(Cl)cc2)C[C@H](NCc2ccc(-c3ccccc3)cc2)[C@H]1NC(C)=O,CHEMBL4591575,nM,100000.0,uM,100.0
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(Cl)cc2)C[C@H](NCc2ccc(SC)cc2)[C@H]1NC(C)=O,CHEMBL4557580,nM,100000.0,uM,100.0
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(C(=O)O)cc2)C[C@H](NCc2ccc(N(CC)CC)cc2)[C@H]1NC(C)=O,CHEMBL4562953,nM,100000.0,uM,100.0
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(C(=O)O)cc2)C[C@H](NCc2ccc(N3CCCC3)cc2)[C@H]1NC(C)=O,CHEMBL4447730,nM,100000.0,uM,100.0
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(C(=O)O)cc2)C[C@H](NCc2ccc(Sc3ccccc3)cc2)[C@H]1NC(C)=O,CHEMBL4543729,nM,8490.0,uM,8.49
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(C(=O)O)cc2)C[C@H](NCc2ccc(-c3ccccc3)cc2)[C@H]1NC(C)=O,CHEMBL4455023,nM,100000.0,uM,100.0
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2ccc(C(=O)O)cc2)C[C@H](NCc2ccc(SC)cc2)[C@H]1NC(C)=O,CHEMBL4475915,nM,100000.0,uM,100.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,CHEMBL674,nM,2450.0,uM,2.45
,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,CHEMBL1229,nM,9600.0,uM,9.6
,CCCC(=O)c1c(O)c(C=O)c(O)c(Cc2c(O)c(C=O)c(O)c(C(=O)CCC)c2O)c1O,CHEMBL4442860,nM,2500.0,uM,2.5
,CCCC(=O)c1c(O)cc(O)c(CC2=C(O)C(C)(C)C(O)=C(C(C)=O)C2=O)c1O,CHEMBL4548268,nM,1600.0,uM,1.6
,CCCC(=O)c1c(O)c(CC2=C(O)C(C)(C)C(O)=C(C(C)=O)C2=O)c(O)c(Cc2c(O)c(CC3=C(O)C(C)(C)C(O)=C(C(C)=O)C3=O)c(O)c(C(=O)CCC)c2O)c1O,CHEMBL4551878,nM,3600.0,uM,3.6
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2cn(Cc3ccc([N+](=O)[O-])cc3)nn2)C[C@H](N)[C@H]1NC(C)=O,CHEMBL4565515,nM,150000.0,uM,150.0
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2cn(Cc3ccccc3Cl)nn2)C[C@H](N)[C@H]1NC(C)=O,CHEMBL4516144,nM,79200.0,uM,79.2
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2cn(Cc3ccc(Br)cc3)nn2)C[C@H](N)[C@H]1NC(C)=O,CHEMBL4468358,nM,23800.0,uM,23.8
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2cn(CCc3ccccc3)nn2)C[C@H](N)[C@H]1NC(C)=O,CHEMBL4463508,nM,150000.0,uM,150.0
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2cn(CC(=O)N3CCOCC3)nn2)C[C@H](N)[C@H]1NC(C)=O,CHEMBL4438272,nM,106100.0,uM,106.1
,CCC(CC)O[C@@H]1C=C(C(=O)NCc2cn([C@H]3C[C@H](n4cc(C)c(=O)[nH]c4=O)O[C@@H]3CO)nn2)C[C@H](N)[C@H]1NC(C)=O,CHEMBL4532651,nM,150000.0,uM,150.0
,CCC(CC)O[C@@H]1C=C(C(=O)NC(C)(C)c2cn([C@H]3C[C@H](n4cc(C)c(=O)[nH]c4=O)O[C@@H]3CO)nn2)C[C@H](N)[C@H]1NC(C)=O,CHEMBL4553522,nM,122700.0,uM,122.7
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,CHEMBL674,nM,3380.0,uM,3.38
,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N,CHEMBL222813,nM,13.0,uM,0.013
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NN)[C@H]1NC(C)=O,CHEMBL4867418,nM,26.8,nM,26.8
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNC)[C@H]1NC(C)=O,CHEMBL4860142,nM,29.6,nM,29.6
,CCNNC(=O)N[C@H]1CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]1NC(C)=O,CHEMBL4865898,nM,576.0,nM,576.0
,CCCNNC(=O)N[C@H]1CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]1NC(C)=O,CHEMBL4873884,nM,241.0,nM,241.0
,CCCCNNC(=O)N[C@H]1CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]1NC(C)=O,CHEMBL4863905,nM,38.3,nM,38.3
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCC(C)C)[C@H]1NC(C)=O,CHEMBL4848760,nM,2324.0,nM,2324.0
,CCCCCNNC(=O)N[C@H]1CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]1NC(C)=O,CHEMBL4854578,nM,1098.0,nM,1098.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCCC(C)C)[C@H]1NC(C)=O,CHEMBL4845757,nM,1533.0,nM,1533.0
,CCCCCCNNC(=O)N[C@H]1CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]1NC(C)=O,CHEMBL4872708,nM,4983.0,nM,4983.0
,CCCCCCCNNC(=O)N[C@H]1CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]1NC(C)=O,CHEMBL4875716,nM,575.0,nM,575.0
,CCCCCCCCNNC(=O)N[C@H]1CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]1NC(C)=O,CHEMBL4853180,nM,10000.0,nM,10000.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCc2ccccc2)[C@H]1NC(C)=O,CHEMBL4847893,nM,4345.0,nM,4345.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,CHEMBL674,nM,235.0,nM,235.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCCc2ccccc2)[C@H]1NC(C)=O,CHEMBL4874100,nM,2462.0,nM,2462.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCCCc2ccccc2)[C@H]1NC(C)=O,CHEMBL4879195,nM,9154.0,nM,9154.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNC/C=C/c2ccccc2)[C@H]1NC(C)=O,CHEMBL4853849,nM,7845.0,nM,7845.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCc2ccccc2Cl)[C@H]1NC(C)=O,CHEMBL4876589,nM,586.0,nM,586.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCc2cccc(Cl)c2)[C@H]1NC(C)=O,CHEMBL4863258,nM,5850.0,nM,5850.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCc2ccc(Cl)cc2)[C@H]1NC(C)=O,CHEMBL4851057,nM,875.0,nM,875.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCc2ccccc2OC)[C@H]1NC(C)=O,CHEMBL4874816,nM,2765.0,nM,2765.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCc2cccc(OC)c2)[C@H]1NC(C)=O,CHEMBL4861754,nM,326.0,nM,326.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCc2ccc(OC)cc2)[C@H]1NC(C)=O,CHEMBL4871590,nM,567.0,nM,567.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNCC2CC2)[C@H]1NC(C)=O,CHEMBL4872588,nM,4111.0,nM,4111.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=O)NNC2CCOCC2)[C@H]1NC(C)=O,CHEMBL4863007,nM,1207.0,nM,1207.0
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(N)=O)[C@H]1NC(C)=O,CHEMBL4797391,nM,254.0,nM,254.0
,O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,CHEMBL30707,nM,37800.0,uM,37.8
,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N,CHEMBL222813,nM,15.36,nM,15.36
,CO[C@@H]([C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O)[C@H](O)CO,CHEMBL466246,nM,17.63,nM,17.63
,CCO[C@@H]([C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O)[C@H](O)CO,CHEMBL1179048,nM,73.33,nM,73.33
,CCCO[C@@H]([C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O)[C@H](O)CO,CHEMBL1183504,nM,81.81,nM,81.81
,CCCCCO[C@@H]([C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O)[C@H](O)CO,CHEMBL1179074,nM,35.57,nM,35.57
,CCCCCCCCO[C@@H]([C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O)[C@H](O)CO,CHEMBL1179072,nM,45.49,nM,45.49
,CCCCCCCCCCCCO[C@@H]([C@@H]1OC(C(=O)O)=C[C@H](N=C(N)N)[C@H]1NC(C)=O)[C@H](O)CO,CHEMBL1183488,nM,99.2,nM,99.2
,CC(=O)N[C@@H]1[C@@H](N)CC(C(=O)O)=C[C@H]1OC1CCSC1,CHEMBL5424932,nM,2.9,nM,2.9
,CCC(CC)O[C@@H]1C=C(C(=O)O)CC(N)[C@H]1NC(C)=O,CHEMBL5417759,nM,0.4,nM,0.4
,Cc1onc(-c2ccccc2Cl)c1C(=O)N1CCN(c2ccc([N+](=O)[O-])cc2Cl)CC1,CHEMBL5415752,nM,100.0,umol/L,0.1
,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,CHEMBL1229,nM,0.3,nM,0.3
,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N,CHEMBL222813,nM,1.1,nM,1.1
,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,CHEMBL1229,nM,0.2,nM,0.2
,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N,CHEMBL222813,nM,1.4,nM,1.4
,CCOP(=O)(O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](NC(=N)N)C1,CHEMBL2206932,nM,17.4,nM,17.4
,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N,CHEMBL222813,nM,4.8,nM,4.8
,CCOP(=O)(O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,CHEMBL2206458,nM,2.2,nM,2.2
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,CHEMBL674,nM,0.73,nM,0.73
,CCC(CC)O[C@@H]1C=C(P(=O)(O)O)C[C@H](N)[C@H]1NC(C)=O,CHEMBL2206456,nM,0.52,nM,0.52
,CCC(CC)O[C@@H]1C=C(P(=O)(O)O)C[C@H](NC(=N)N)[C@H]1NC(C)=O,CHEMBL2206459,nM,0.04,nM,0.04
,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,CHEMBL1229,nM,10.8,nM,10.8
,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N,CHEMBL222813,nM,1.4,nM,1.4
,CCC(CC)O[C@@H]1C=C(C(=O)NO)C[C@H](NC(=N)N)[C@H]1NC(C)=O,CHEMBL3342330,nM,100.0,uM,0.1
,CCC(CC)O[C@@H]1C=C(C(=O)NO)C[C@H](N)[C@H]1NC(C)=O,CHEMBL3342331,nM,100.0,uM,0.1
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N(Cc2cccs2)C(=N)N)[C@H]1NC(C)=O,CHEMBL3342456,nM,200.0,uM,0.2
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N(Cc2ccccc2)C(=N)N)[C@H]1NC(C)=O,CHEMBL3341765,nM,1170.0,uM,1.17
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N(Cc2ccc(C(C)C)cc2)C(=N)N)[C@H]1NC(C)=O,CHEMBL3342457,nM,1440.0,uM,1.44
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N(Cc2ccccc2OC)C(=N)N)[C@H]1NC(C)=O,CHEMBL3342458,nM,550.0,uM,0.55
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N(Cc2ccc(-c3ccccc3)cc2)C(=N)N)[C@H]1NC(C)=O,CHEMBL3342459,nM,150.0,uM,0.15
,CCCN(C(=N)N)[C@H]1CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]1NC(C)=O,CHEMBL3342460,nM,670.0,uM,0.67
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N(CC(C)C)C(=N)N)[C@H]1NC(C)=O,CHEMBL3342461,nM,230.0,uM,0.23
,CCCCCN(C(=N)N)[C@H]1CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]1NC(C)=O,CHEMBL3342462,nM,780.0,uM,0.78
,CCCCN(C(=N)N)[C@H]1CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]1NC(C)=O,CHEMBL3342463,nM,1140.0,uM,1.14
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N(CCC(C)C)C(=N)N)[C@H]1NC(C)=O,CHEMBL3342464,nM,370.0,uM,0.37
,CCC(CC)CN(C(=N)N)[C@H]1CC(C(=O)O)=C[C@@H](OC(CC)CC)[C@@H]1NC(C)=O,CHEMBL3342465,nM,950.0,uM,0.95
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N(CCCc2ccccc2)C(=N)N)[C@H]1NC(C)=O,CHEMBL3342466,nM,790.0,uM,0.79
,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,CHEMBL674,nM,17.0,uM,0.017
