molecule_chembl_id,canonical_smiles,bioactivity_threshold,standard_value,pref_name,PIC50
CHEMBL2296422,Cl.N[C@@H](CO)C(=O)Nc1cc(NC(=O)/C=C/c2ccco2)ccc1O,inactive,143000.0,Neuraminidase,3.844663962534938
CHEMBL2295843,CC[C@H](C)[C@H](N)C(=O)Nc1cc(NC(=O)/C=C/c2ccco2)ccc1O.Cl,inactive,103000.0,Neuraminidase,3.987162775294828
CHEMBL2296421,CSCC[C@H](N)C(=O)Nc1cc(NC(=O)/C=C/c2ccco2)ccc1O.Cl,inactive,121000.0,Neuraminidase,3.9172146296835497
CHEMBL2296420,CC(C)[C@H](N)C(=O)Nc1cc(NC(=O)/C=C/c2ccco2)ccc1O.Cl,inactive,175000.0,Neuraminidase,3.7569619513137056
CHEMBL2296419,Cl.N[C@@H](Cc1ccccc1)C(=O)Nc1cc(NC(=O)/C=C/c2ccco2)ccc1O,inactive,130000.0,Neuraminidase,3.886056647693163
CHEMBL2296425,C[C@@H](O)[C@H](N)C(=O)Nc1cc(NC(=O)/C=C/c2ccco2)ccc1O.Cl,inactive,187000.0,Neuraminidase,3.728158393463501
CHEMBL2296418,Cl.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1cc(NC(=O)/C=C/c2ccco2)ccc1O,inactive,189000.0,Neuraminidase,3.7235381958267557
CHEMBL2296416,Cl.NCCCC(=O)Nc1cc(NC(=O)/C=C/c2ccco2)ccc1O,inactive,132000.0,Neuraminidase,3.87942606879415
CHEMBL2296415,Cl.N=C(NCCC[C@H](N)C(=O)Nc1cc(NC(=O)/C=C/c2ccco2)ccc1O)N[N+](=O)[O-],inactive,192000.0,Neuraminidase,3.7166987712964503
CHEMBL2315609,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)NCC(=O)O)=C[C@@H]1N,inactive,13890.0,Neuraminidase,4.857297754262384
CHEMBL2315608,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)N2CCC[C@@H](C(=O)O)C2)=C[C@@H]1N,inactive,103410.0,Neuraminidase,3.98543746187239
CHEMBL2315607,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)N[C@@H](CC(C)C)C(=O)O)=C[C@@H]1N,inactive,159420.0,Neuraminidase,3.797457195206079
CHEMBL2315605,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)NCc2ccccc2)=C[C@@H]1O,inactive,142640.0,Neuraminidase,3.8457586698327018
CHEMBL2315604,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)N2CCOCC2)=C[C@@H]1O,inactive,98950.0,Neuraminidase,4.004584201457585
CHEMBL2296417,Cl.NCCCC[C@H](N)C(=O)Nc1cc(NC(=O)/C=C/c2ccco2)ccc1O,inactive,225000.0,Neuraminidase,3.6478174818886373
CHEMBL2296426,CC(C)C[C@H](N)C(=O)Nc1cc(NC(=O)/C=C/c2ccco2)ccc1O.Cl,inactive,148000.0,Neuraminidase,3.8297382846050425
CHEMBL2296427,Cl.NCCC(=O)Nc1cc(NC(=O)/C=C/c2ccco2)ccc1O,inactive,108000.0,Neuraminidase,3.96657624451305
CHEMBL2296428,Cl.O=C(/C=C/c1ccco1)Nc1ccc(O)c(NC(=O)[C@@H]2C[C@@H](O)CN2)c1,inactive,109000.0,Neuraminidase,3.962573502059376
CHEMBL2041479,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=O)N[C@@H](CCC(N)=O)C(=O)O,inactive,58100.0,Neuraminidase,4.235823867609669
CHEMBL2041480,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=O)NCC(=O)NCC(=O)O,inactive,68500.0,Neuraminidase,4.164309428507575
CHEMBL2041481,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=O)N[C@@H](C)C(=O)NCC(=O)O,inactive,101300.0,Neuraminidase,3.9943905546397196
CHEMBL2041482,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N1CCOCC1,inactive,566800.0,Neuraminidase,3.246570158424577
CHEMBL2041483,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N1CCCC(C(=O)O)C1,inactive,495600.0,Neuraminidase,3.304868702295974
CHEMBL2041484,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N1CCC2(CC1)OCCO2,inactive,510900.0,Neuraminidase,3.2916640973177365
CHEMBL2041485,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N1CCN(c2ccccc2)CC1,inactive,836300.0,Neuraminidase,3.07763790321521
CHEMBL2041486,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N1CCN(c2cccc(C(F)(F)F)c2)CC1,inactive,271300.0,Neuraminidase,3.566550206238404
CHEMBL2049003,CC(C)OCc1cc(C(=O)O)ccc1N1C(=O)CCC1(CO)CO,inactive,4000000.0,Neuraminidase,2.3979400086720375
CHEMBL2049006,O=C(O)c1ccc(N2C(=O)CCC2(CO)CO)c(COc2ccccc2)c1,inactive,40000.0,Neuraminidase,4.3979400086720375
CHEMBL2049007,O=C(O)c1ccc(N2C(=O)CCC2(CO)CO)c(COCc2ccccc2)c1,inactive,200000.0,Neuraminidase,3.6989700043360187
CHEMBL2049010,CC(C)Cc1cc(C(=O)O)ccc1N1C(=O)CCC1(CO)CO,inactive,70000.0,Neuraminidase,4.154901959985743
CHEMBL2296412,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O.Cl,inactive,113000.0,Neuraminidase,3.9469215565165805
CHEMBL2296433,CC(C)C[C@H](N)C(=O)Nc1cc(NC(=O)/C=C/c2ccc(O)c(O)c2)ccc1O.Cl,inactive,135000.0,Neuraminidase,3.869666231504994
CHEMBL2296432,CC(C)[C@H](N)C(=O)Nc1cc(NC(=O)/C=C/c2ccc(O)c(O)c2)ccc1O.Cl,inactive,114000.0,Neuraminidase,3.9430951486635273
CHEMBL2296430,C[C@H](N)C(=O)Nc1cc(NC(=O)/C=C/c2ccc(O)c(O)c2)ccc1O.Cl,inactive,113000.0,Neuraminidase,3.9469215565165805
CHEMBL2296429,Cl.O=C(/C=C/c1ccco1)Nc1ccc(O)c(NC(=O)[C@@H]2CCCN2)c1,inactive,57800.0,Neuraminidase,4.2380721615794705
CHEMBL2315603,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)N[C@H](C(=O)O)c2ccccc2)=C[C@@H]1O,inactive,60490.0,Neuraminidase,4.218316415492649
CHEMBL2315602,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)N[C@H](C(=O)O)C(C)C)=C[C@@H]1O,inactive,1000000.0,Neuraminidase,3.0
CHEMBL2315601,CC[C@H](C)[C@H](NC(=O)C1=C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O1)C(=O)O,inactive,1000000.0,Neuraminidase,3.0
CHEMBL2315600,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)N[C@@H](CC(C)C)C(=O)O)=C[C@@H]1O,inactive,1000000.0,Neuraminidase,3.0
CHEMBL1083516,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc(O)c(O)c1,inactive,64100.0,Neuraminidase,4.193141970481182
CHEMBL319488,O=C(/C=C/c1ccc(O)c(O)c1)CC(=O)/C=C/c1ccc(O)c(O)c1,inactive,63800.0,Neuraminidase,4.195179321278838
CHEMBL253777,COc1cc(O)ccc1C(=O)/C=C/c1ccc(O)cc1,inactive,24300.0,Neuraminidase,4.614393726401688
CHEMBL3092333,CCC(CC)C(=O)Nc1cc(NC(=O)C(C)C)c(NC(=O)CCc2ccc(O)c(O)c2)cc1OCC(=O)O,inactive,38200.0,Neuraminidase,4.4179366370882915
CHEMBL3092332,CCC(CC)C(=O)Nc1cc(NC(C)=O)c(NC(=O)CCc2ccc(O)c(O)c2)cc1OCC(=O)O,inactive,42700.0,Neuraminidase,4.369572124974976
CHEMBL3092331,CCC(CC)C(=O)Nc1cc(NC(=O)[C@H](Cc2ccccc2)NC(=O)/C=C/c2ccc(O)c(O)c2)ccc1OCC(=O)O,inactive,16200.0,Neuraminidase,4.790484985457369
CHEMBL3091472,CCC(CC)C(=O)Nc1cc(NC(=O)[C@H](CC(C)C)NC(=O)/C=C/c2ccc(O)c(O)c2)ccc1OCC(=O)O,inactive,14000.0,Neuraminidase,4.853871964321762
CHEMBL3092330,CCC(CC)C(=O)Nc1cc(NC(=O)[C@@H](NC(=O)/C=C/c2ccc(O)c(O)c2)C(C)C)ccc1OCC(=O)O,inactive,16600.0,Neuraminidase,4.779891911959945
CHEMBL3092329,CCC(CC)C(=O)Nc1cc(NC(=O)[C@H](C)NC(=O)/C=C/c2ccc(O)c(O)c2)ccc1OCC(=O)O,inactive,16100.0,Neuraminidase,4.79317412396815
CHEMBL3092328,CCC(CC)C(=O)Nc1cc(NC(=O)CNC(=O)/C=C/c2ccc(O)c(O)c2)ccc1OCC(=O)O,inactive,17600.0,Neuraminidase,4.7544873321858505
CHEMBL3092327,CCC(CC)C(=O)Nc1cc(N(Cc2ccccc2)C(=O)/C=C/c2ccc(O)c(O)c2)ccc1OCC(=O)O,inactive,11400.0,Neuraminidase,4.943095148663527
CHEMBL3092326,CCC(CC)C(=O)Nc1cc(N(Cc2cccs2)C(=O)/C=C/c2ccc(O)c(O)c2)ccc1OCC(=O)O,inactive,16400.0,Neuraminidase,4.785156151952302
CHEMBL3092168,CCC(CC)CN(C(=O)/C=C/c1ccc(O)c(O)c1)c1ccc(OCC(=O)O)c(NC(=O)C(CC)CC)c1,inactive,11300.0,Neuraminidase,4.94692155651658
CHEMBL3092167,CCC(CC)C(=O)Nc1cc(NC(=O)C(C)C)c(NC(=O)/C=C/c2ccc(O)c(O)c2)cc1OCC(=O)O,inactive,14200.0,Neuraminidase,4.847711655616943
CHEMBL3092166,CCC(CC)C(=O)Nc1cc(NC(C)=O)c(NC(=O)/C=C/c2ccc(O)c(O)c2)cc1OCC(=O)O,inactive,10700.0,Neuraminidase,4.97061622231479
CHEMBL3092163,CCC(CC)C(=O)Nc1cc(NC(=O)NCc2ccccc2)ccc1OCC(=O)O,inactive,55600.0,Neuraminidase,4.2549252084179425
CHEMBL3092334,CCC(CC)C(=O)Nc1cc(NC(C)=O)c(NC(=N)N)cc1OCC(=O)O,inactive,75800.0,Neuraminidase,4.120330794367947
CHEMBL243178,O=C(O)CNC(=O)/C=C/c1ccc(O)c(O)c1,inactive,49500.0,Neuraminidase,4.305394801066432
CHEMBL2041477,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=O)N[C@H](C(=O)O)[C@@H](C)O,inactive,487800.0,Neuraminidase,3.311758204022288
CHEMBL2392126,CC(C)[C@H](NC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,inactive,38300.0,Neuraminidase,4.416801226031377
CHEMBL2392128,O=C(/C=C/c1ccc(O)c(O)c1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,inactive,30100.0,Neuraminidase,4.521433504406157
CHEMBL2315599,COc1ccc(CNC(=O)C2=C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)cc1,inactive,1000000.0,Neuraminidase,3.0
CHEMBL2392124,CC(C)C(=O)Nc1cc(NC(=O)/C=C/c2ccc(O)c(O)c2)ccc1OCC(=O)O,inactive,11600.0,Neuraminidase,4.935542010773082
CHEMBL2392123,O=C(O)COc1ccc(NC(=O)/C=C/c2ccc(O)c(O)c2)cc1NC(=O)C1CC1,inactive,13800.0,Neuraminidase,4.860120913598763
CHEMBL2392122,CC(=O)Nc1cc(NC(=O)/C=C/c2ccc(O)c(O)c2)ccc1OCC(=O)O,inactive,12200.0,Neuraminidase,4.913640169325252
CHEMBL2392260,CCC(CC)C(=O)Nc1cc(NC(=O)/C=C/c2ccc(O)c(O)c2)ccc1O,inactive,22800.0,Neuraminidase,4.642065152999546
CHEMBL2392259,CC(C)C(=O)Nc1cc(NC(=O)/C=C/c2ccc(O)c(O)c2)ccc1O,inactive,19000.0,Neuraminidase,4.721246399047171
CHEMBL2392258,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccc(O)c(NC(=O)C2CC2)c1,inactive,18200.0,Neuraminidase,4.739928612014925
CHEMBL2392257,CCC(=O)Nc1cc(NC(=O)/C=C/c2ccc(O)c(O)c2)ccc1O,inactive,17600.0,Neuraminidase,4.7544873321858505
CHEMBL2392256,CC(=O)Nc1cc(NC(=O)/C=C/c2ccc(O)c(O)c2)ccc1O,inactive,17700.0,Neuraminidase,4.752026733638194
CHEMBL2392250,O=C(/C=C/c1ccc(O)c(O)c1)NCCC[C@H](NC(=O)Cc1ccccc1)C(=O)O,inactive,30200.0,Neuraminidase,4.519993057042849
CHEMBL2392135,O=C(/C=C/c1ccc(O)c(O)c1)NCCC[C@H](NC(=O)c1ccccc1)C(=O)O,inactive,34300.0,Neuraminidase,4.464705879957229
CHEMBL2392134,CCC(CC)C(=O)N[C@@H](CCCNC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,inactive,39200.0,Neuraminidase,4.406713932979542
CHEMBL2392133,CC(C)C(=O)N[C@@H](CCCNC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,inactive,31900.0,Neuraminidase,4.496209316942819
CHEMBL2392132,CC(C)(C)OC(=O)N[C@@H](CCCNC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,inactive,34700.0,Neuraminidase,4.459670525209126
CHEMBL2392131,CCC(=O)N[C@@H](CCCNC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,inactive,31300.0,Neuraminidase,4.504455662453552
CHEMBL2392130,O=C(O)CCCNC(=O)/C=C/c1ccc(O)c(O)c1,inactive,27700.0,Neuraminidase,4.557520230935552
CHEMBL2392129,O=C(O)CCNC(=O)/C=C/c1ccc(O)c(O)c1,inactive,27300.0,Neuraminidase,4.5638373529592435
CHEMBL2392127,O=C(/C=C/c1ccc(O)c(O)c1)N[C@@H](Cc1ccccc1)C(=O)O,inactive,37400.0,Neuraminidase,4.42712839779952
CHEMBL5433388,CC(=O)N[C@@H]1C=C[C@H](S(=O)(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,inactive,316000.0,Neuraminidase,3.500312917381596
